,순위,업소명,주소,분류,합산 검색 수
5836,37,잉글랜드왕돈까스,인천 중구 우현로90번길 7-0,외국식,10546
5837,38,선녀풍2호점,인천 중구 용유서로 386-0,외국식,10289
5838,39,황해해물칼국수1호점,인천 중구 마시란로 24-0,한식,10237
5839,40,불티나조개구이,인천 중구 마시란로 241-0,외국식,9878
5840,41,버거킹영종하늘도시DT점,인천 중구 자연대로 55-0,간이음식,9317
5841,42,투썸플레이스왕산해수욕장점,인천 중구 용유서로 420-0,카페/찻집,9260
5842,43,스타벅스영종하늘도시점,인천 중구 하늘중앙로195번길 15-0,카페/찻집,9256
5843,44,청초수물회을왕리점,인천 중구 공항서로 179-0,외국식,9167
5844,45,만수채영종도하늘도시점,인천 중구 하늘중앙로225번길 3-0,외국식,9124
5845,46,평양옥,인천 중구 도원로8번길 68-0,한식,9105
5846,47,스타벅스영종도운서역점,인천 중구 신도시남로142번길 17-0,카페/찻집,8652
5847,48,봄이보리밥영종점,인천 중구 자연대로 47-0,한식,8287
5848,49,신승반점본점 [중식],인천 중구 차이나타운로44번길 31-3,외국식,8277
5849,50,마시안어부집,인천 중구 마시란로 77-0,외국식,8274
5850,51,서해안조개광장,인천 중구 마시란로 65-0,외국식,8164
5851,52,카페건,인천 중구 하늘달빛로2번길 8-0,카페/찻집,7829
5852,53,중화루[중식],인천 중구 홍예문로 12-0,외국식,7184
5853,54,카페림,인천 중구 마시란로170번길 45-1,카페/찻집,6940
5854,55,선녀풍본점,인천 중구 용유서로 272-0,전문음식,6831
5855,56,만다복[중식],인천 중구 차이나타운로 36-0,외국식,6694
5856,57,카페평상인,인천 중구 영종진광장로 39-0,카페/찻집,6685
5857,58,해송조개구이,인천 중구 용유서로423번길 25-0,외국식,6497
5858,59,만정수산,인천 중구 영종순환로339번길 85-0,외국식,6380
5859,59,양자강[중식],인천 중구 용유서로 494-0,외국식,6380
5860,61,신성루[중식],인천 중구 우현로 19-14,외국식,6263
5861,62,경인식당,인천 중구 신포로46번길 38-0,한식,6214
5862,63,신신분식,인천 중구 자유공원로27번길 1-0,간이음식,6194
5863,64,금산식당,인천 중구 연안부두로 16-0,외국식,6187
5864,65,우리밀손칼국수,인천 중구 용유로21번길 37-0,한식,6011
5865,66,마시안생선구이전문점,인천 중구 마시란로 118-0,한식,6007
5866,67,공화춘차이나타운1호점 [중식],인천 중구 차이나타운로 43-0,외국식,5936
5867,68,공항마을,인천 중구 마시란로 46-0,한식,5921
5868,69,맥도날드동인천,인천 중구 우현로 85-1,간이음식,5539
5869,70,여인천하조개구이,인천 중구 마시란로 227-0,외국식,5283
5870,71,내고향강원도,인천 중구 연안부두로75번길 34-0,외국식,5226
5871,72,청실홍실신포본점,인천 중구 우현로35번길 23-1,한식,5213
5872,73,을항,인천 중구 선녀바위로55번길 39-0,외국식,5208
5873,74,어부신광호1호점,인천 중구 선녀바위로55번길 14-0,외국식,5169
5874,75,명품관,인천 중구 신도시남로141번길 13-5,한식,5166
5875,76,진흥각,인천 중구 신포로23번길 20-0,외국식,5154
5876,77,논머리횟집,인천 중구 영종해안북로847번길 63-1,외국식,5144
5877,78,훈장골신공항점,인천 중구 신도시남로 28-0,한식,5083
5878,79,용화반점[중식],인천 중구 참외전로174번길 7-0,외국식,5030
5879,80,카페륙,인천 중구 공항서로 419-0,카페/찻집,4997
5880,81,탐앤탐스블랙마시안점,인천 중구 마시란로 109-0,카페/찻집,4945
5881,82,기와집담[한식],인천 중구 용유로21번길 65-17,한식,4816
5882,83,카페온화영종도점,인천 중구 은하수로 10-0,카페/찻집,4775
5883,84,조은칼국수,인천 중구 백운로 10-0,한식,4532
5884,85,카페블랑,인천 중구 을왕로 28-0,카페/찻집,4518
5885,85,바다앞농장,인천 중구 은하수로 10-0,카페/찻집,4518
5886,87,맷돌칼국수,인천 중구 신포로 32-16,한식,4468
5887,88,뚜띠쿠치나미단시티점,인천 중구 미단뉴타운로26번길 21-0,외국식,4440
5888,89,은행나무집,인천 중구 마시란로 9-0,한식,4387
5889,90,아테리토,인천 중구 은하수로 1-0,카페/찻집,4373
5890,91,하늘정식,인천 중구 영종진로11번길 27-0,한식,4329
5891,92,온센,인천 중구 신포로35번길 22-0,외국식,4273
5892,93,목포신안18호횟집,인천 중구 연안부두로 119-0,외국식,4269
5893,94,손커피연구소영종하늘도시점,인천 중구 해맞이길 35-0,카페/찻집,4234
5894,95,해상궁,인천 중구 마시란로 411-0,외국식,4205
5895,96,다올조개구이,인천 중구 마시란로 106-0,외국식,4125
5896,97,무의도데침쌈밥본점,인천 중구 대무의로 309-15,한식,4084
5897,98,을왕리300도씨해물갈비,인천 중구 공항서로 601-0,외국식,4079
5898,99,서해수산,인천 중구 영종순환로339번길 73-0,외국식,4026
5899,100,미애네바다속칼국수2호점,인천 중구 마시란로 39-0,한식,3994
5900,1,세컨드원,광주 광산구 임방울대로 611-25,카페/찻집,18291
5901,2,명화식육식당,광주 광산구 평동로 421-0,한식,13213
5902,3,쌍교숯불갈비송정점,광주 광산구 동곡로 462-0,한식,12131
5903,4,LoungeOIC,광주 광산구 임방울대로826번길 42-0,외국식,12107
5904,5,스타벅스광주선운DT점,광주 광산구 선운로20번길 63-0,카페/찻집,11267
5905,6,맥도날드광주산정DT점,광주 광산구 용아로 251-0,간이음식,10677
5906,7,스타벅스광주비아DT점,광주 광산구 첨단과기로 81-0,카페/찻집,10593
5907,8,황솔촌수완점,광주 광산구 장신로19번안길 23-0,한식,10210
5908,9,스타벅스광주수완DT점,광주 광산구 임방울대로 487-0,카페/찻집,8280
5909,10,송정떡갈비1호점,광주 광산구 광산로29번길 1-0,한식,7989
5910,11,궁전제과수완점,광주 광산구 사암로 426-0,간이음식,7714
5911,12,유향[중식],광주 광산구 용아로400번길 33-0,외국식,7452
5912,13,스타벅스광주흑석DT점,광주 광산구 사암로 367-0,카페/찻집,6728
5913,14,남쪽마을돌짜장,광주 광산구 임곡로 523-7,외국식,6015
5914,15,상무초밥첨단점,광주 광산구 첨단중앙로106번길 37-0,외국식,5907
5915,16,취홍[중식],광주 광산구 월계로 223-11,외국식,5841
5916,17,스타벅스광주신가DT점,광주 광산구 목련로 335-0,카페/찻집,5782
5917,18,하마아구찜수완본점,광주 광산구 수완로14번길 27-0,한식,5776
5918,19,버거킹광주수완DT점,광주 광산구 임방울대로 499-0,간이음식,5693
5919,20,쿠우쿠우광주하남점,광주 광산구 무진대로 272-8,외국식,5629
5920,21,카페304,광주 광산구 장신로 280-14,카페/찻집,5456
5921,22,아우어베이커리광주첨단점,광주 광산구 임방울대로826번길 47-0,간이음식,5408
5922,23,라라브레드송정점,광주 광산구 광산로19번길 24-0,간이음식,5376
5923,24,첨단공원국밥본점,광주 광산구 첨단중앙로182번길 24-3,한식,5236
5924,25,송원식육식당,광주 광산구 평동로800번길 13-0,한식,5187
5925,26,대게나라수완점,광주 광산구 왕버들로 175-0,외국식,5064
5926,27,옛날에금잔디,광주 광산구 도산로9번길 54-0,한식,5007
5927,28,고려조삼계탕본점,광주 광산구 임방울대로 809-0,한식,4927
5928,29,까르르스타광주수완점,광주 광산구 왕버들로 207-0,외국식,4864
5929,30,꽃담,광주 광산구 첨단과기로 109-0,한식,4761
5930,31,스타벅스광주산정DT점,광주 광산구 용아로 342-0,카페/찻집,4757
5931,32,스타벅스광주운남DT점,광주 광산구 임방울대로 156-0,카페/찻집,4732
5932,33,더청솔,광주 광산구 수완로 160-0,한식,4728
5933,34,스타벅스광주첨단점,광주 광산구 첨단중앙로 104-0,카페/찻집,4606
5934,35,부엌간,광주 광산구 수완로106번길 37-0,외국식,4177
5935,36,쿠우쿠우광주첨단점,광주 광산구 임방울대로801번길 8-0,외국식,4159
5936,37,스퀘어,광주 광산구 하완길 103-0,카페/찻집,4154
5937,38,솔밭솥밥,광주 광산구 수완로50번길 44-3,한식,4046
5938,39,식당해이리,광주 광산구 임방울대로801번길 42-0,한식,3962
5939,40,청석골냉면,광주 광산구 산월로3번길 46-0,한식,3919
5940,41,행복한임금님수완점 [한식],광주 광산구 왕버들로 113-2,한식,3885
5941,42,나주곰탕하얀집,광주 광산구 월곡산정로 89-0,한식,3694
5942,43,보향미,광주 광산구 첨단중앙로124번길 41-0,한식,3640
5943,44,제줏간첨단점,광주 광산구 첨단중앙로106번길 42-0,한식,3611
5944,45,아필코본점,광주 광산구 첨단중앙로124번길 27-0,카페/찻집,3563
5945,46,대양,광주 광산구 손재로 407-0,한식,3488
5946,47,임가네,광주 광산구 사암로130번길 65-0,한식,3477
5947,48,초돈,광주 광산구 수완로74번길 30-6,한식,3465
5948,49,esc2,광주 광산구 풍영정길 241-2,카페/찻집,3349
5949,50,수완초밥,광주 광산구 임방울대로 347-0,외국식,3317
5950,51,스왈로,광주 광산구 수완로 104-0,간이음식,3315
5951,52,숙성도광주점,광주 광산구 임방울대로800번길 71-0,한식,3302
5952,53,르미엘수완본점,광주 광산구 왕버들로 207-0,외국식,3259
5953,54,서울곱창,광주 광산구 송정로15번길 71-0,외국식,3157
5954,55,매월농원하남점,광주 광산구 사암로 764-28,외국식,3069
5955,56,밀키샵,광주 광산구 수완로50번길 59-0,간이음식,3033
5956,57,닥터찰스,광주 광산구 도천남길 38-79,카페/찻집,2992
5957,58,달맞이흑두부광주점,광주 광산구 북문대로 500-17,외국식,2970
5958,59,광후장어,광주 광산구 임방울대로 503-0,외국식,2944
5959,60,무등왕돈까스수완점,광주 광산구 수완로 88-0,외국식,2941
5960,61,화정떡갈비,광주 광산구 광산로29번길 6-0,한식,2868
5961,62,칠봉이짬뽕[중식],광주 광산구 목련로394번길 23-26,외국식,2850
5962,63,스타벅스광주하남점,광주 광산구 사암로216번길 38-16,카페/찻집,2815
5963,64,소코아,광주 광산구 수완로14번길 19-0,외국식,2686
5964,65,연경하남점 [중식],광주 광산구 하남산단3번로 133-8,외국식,2660
5965,66,아뜨뜨,광주 광산구 수완로48번길 39-0,한식,2634
5966,67,짬뽕지존수완점 [중식],광주 광산구 임방울대로 507-0,외국식,2612
5967,67,포항물회본점,광주 광산구 목련로397번안길 7-0,외국식,2612
5968,69,여수회수산,광주 광산구 풍영로 95-0,외국식,2603
5969,70,한우리식육식당수완점,광주 광산구 수완로48번길 6-0,한식,2595
5970,71,최주원육개장,광주 광산구 풍영정길 53-0,한식,2571
5971,72,금수저은수저[한식],광주 광산구 신창로166번길 24-0,한식,2566
5972,73,버킷문리버,광주 광산구 삼도로 748-0,카페/찻집,2525
5973,74,영명국밥,광주 광산구 송정로8번길 5-0,한식,2490
5974,75,스타벅스광산수완점,광주 광산구 장신로 134-0,카페/찻집,2489
5975,76,소촌옥숯불갈비,광주 광산구 소촌로 155-0,한식,2475
5976,77,메밀당막국수광주수완점,광주 광산구 수등로94번길 32-9,한식,2474
5977,78,다연닭갈비,광주 광산구 목련로153번안길 46-3,외국식,2451
5978,79,어등뼈해장국보쌈,광주 광산구 무진대로231번길 30-21,한식,2446
5979,80,해궁,광주 광산구 풍영로229번길 53-0,외국식,2421
5980,81,서울깍두기수완직영점,광주 광산구 수완로52번길 20-0,한식,2417
5981,82,민속촌신가점,광주 광산구 목련로394번길 10-17,한식,2408
5982,83,바칼,광주 광산구 신창로138번길 31-5,한식,2406
5983,84,스타벅스광주쌍암점,광주 광산구 첨단중앙로 158-0,카페/찻집,2405
5984,85,카페온화광주송정점,광주 광산구 용보로51번길 23-0,카페/찻집,2285
5985,86,하버브릿지,광주 광산구 임곡상촌길 9-0,카페/찻집,2269
5986,87,레이디벅스,광주 광산구 왕버들로 172-0,카페/찻집,2267
5987,88,미풍해장국첨단점,광주 광산구 첨단중앙로152번길 57-0,한식,2265
5988,89,남광농원,광주 광산구 고봉로185번길 26-11,한식,2234
5989,90,어등회관,광주 광산구 내상로15번길 40-0,한식,2218
5990,91,moodoo,광주 광산구 첨단강변로87번길 5-0,외국식,2200
5991,92,매운날양푼이매운갈비찜,광주 광산구 첨단중앙로106번길 42-0,한식,2183
5992,93,호야분식,광주 광산구 수등로 280-0,간이음식,2175
5993,94,비아꽃게장본점,광주 광산구 비아동원촌길 71-0,외국식,2172
5994,95,하남꽃게장백반,광주 광산구 산정공원로59번길 10-0,외국식,2165
5995,96,마루샤브수완점,광주 광산구 장신로 62-0,외국식,2152
5996,97,깐깐한족발본점,광주 광산구 첨단중앙로116번길 46-0,외국식,2088
5997,98,기러기농원,광주 광산구 어등대로648번안길 58-0,한식,2080
5998,99,카페궁,광주 광산구 송도로85번길 22-0,카페/찻집,2055
5999,100,어나더키친수완점,광주 광산구 임방울대로 353-0,외국식,2047
6000,1,맥도날드광주월산DT점,광주 남구 대남대로 393-0,간이음식,10912
6001,2,스타벅스광주효천DT점,광주 남구 임암길 232-0,카페/찻집,9894
6002,3,스타벅스광주월산DT점,광주 남구 대남대로 386-0,카페/찻집,9035
6003,4,스타벅스광주방림DT점,광주 남구 대남대로 67-0,카페/찻집,7205
6004,5,궁전제과진월점,광주 남구 서문대로 701-0,간이음식,6933
6005,6,맥도날드진월DT점,광주 남구 서문대로 697-0,간이음식,6926
6006,7,남해가든,광주 남구 봉선로133번길 23-0,한식,6515
6007,8,어반브룩,광주 남구 임암길 181-0,외국식,6363
6008,9,이이남스튜디오,광주 남구 제중로47번길 10-0,카페/찻집,5885
6009,10,스타벅스광주주월DT점,광주 남구 회재로 1256-0,카페/찻집,5712
6010,11,쌍교숯불갈비남구노대점,광주 남구,한식,5419
6011,12,시골집추어탕,광주 남구 화산로 101-0,한식,4620
6012,13,구산가든,광주 남구 압촌길 54-5,한식,4314
6013,14,아르티오,광주 남구 원산2길 3-0,카페/찻집,3310
6014,15,버거킹광주주월에스오일점,광주 남구 회재로 1190-0,간이음식,3303
6015,16,상무초밥봉선점,광주 남구 제석로 110-0,외국식,3093
6016,17,민속촌봉선점,광주 남구 봉선로 218-0,한식,3070
6017,18,쌍교숯불갈비남구노대점,광주 남구 효덕로 128-0,한식,2969
6018,19,해남성내식당,광주 남구 봉선로 21-0,한식,2896
6019,20,명인면옥,광주 남구 회재로 1194-0,한식,2745
6020,21,고려조삼계탕남구노대점,광주 남구 효우로130번길 20-0,한식,2586
6021,22,한우사랑,광주 남구 효덕로 150-0,한식,2546
6022,23,월산공원,광주 남구 수박등로 53-0,한식,2484
6023,24,어센틱비스트로,광주 남구 봉선로79번길 9-0,외국식,2294
6024,25,엔제리너스광주봉선중앙점,광주 남구 봉선로 152-0,카페/찻집,2260
6025,26,미스터초밥방림DT점,광주 남구 대남대로 85-0,외국식,2189
6026,27,뜨락우렁강된장쌈밥,광주 남구 화산로 105-0,한식,2121
6027,28,뼈통,광주 남구 서문대로 723-0,한식,2084
