,순위,관광지명,주소,분류,합산 검색 수
6125,26,무등산리프트모노레일,광주 동구 지호로164번길 14-10,기타관광,2870
6126,27,ACC스테이호텔,광주 동구 구성로144번길 5-0,모텔,2733
6127,28,라이크호텔,광주 동구 무등로321번길 20-5,호텔,2586
6128,29,이끌림비지니스호텔,광주 동구 천변우로 407-0,모텔,2302
6129,30,광주극장,광주 동구 충장로46번길 10-0,공연시설,2291
6130,31,금수장관광호텔,광주 동구 무등로321번길 2-0,호텔,2261
6131,32,용산생활체육공원,광주 동구 화산로 318-26,도시공원,2192
6132,33,보보스모텔,광주 동구 천변우로 483-4,모텔,2169
6133,34,일번지호텔광주충장로점,광주 동구 천변우로 355-0,모텔,1936
6134,35,비지니스호텔듀,광주 동구 구성로144번길 9-0,호텔,1852
6135,36,골드브라운호텔,광주 동구 백서로125번길 32-5,모텔,1633
6136,37,디바인호텔,광주 동구 양림로119번길 5-0,모텔,1629
6137,38,첫번째호텔,광주 동구 백서로 120-0,모텔,1585
6138,39,호텔더루아,광주 동구 문화전당로35번길 3-10,모텔,1518
6139,40,푸른마을공동체센터,광주 동구 동명로67번길 29-0,기타문화관광지,1496
6140,41,호텔더자,광주 동구 동계천로6번길 11-6,모텔,1477
6141,42,운림제,광주 동구 동산길 29-0,기타문화관광지,1445
6142,43,추억의충장축제,광주 동구 서석로 지하 56-0,기타문화관광지,1355
6143,44,파레스호텔,광주 동구 중앙로160번길 13-0,모텔,1323
6144,45,동구청소년수련관,광주 동구 의재로43번길 27-3,육상레저스포츠,1322
6145,46,충장로상점가,광주 동구 충장로 50-3,시장,1275
6146,47,탑캐슬호텔,광주 동구 서석로7번길 16-14,모텔,1264
6147,48,호텔얌광주구시청점,광주 동구 양림로115번길 15-0,호텔,1176
6148,49,호텔야자광주충장로점,광주 동구 중앙로160번길 16-21,모텔,1147
6149,50,호텔여기어때충장로점,광주 동구 서석로7번길 3-0,모텔,1123
6150,51,5.18민주광장,광주 동구 금남로 245-0,기타관광,1096
6151,52,문빈정사,광주 동구 증심사길 81-0,종교성지,1044
6152,53,충금지하상가,광주 동구 금남로 0-0,시장,1043
6153,54,전망대,광주 동구 무등로 669-0,카페/찻집,1000
6154,55,조선대학교장미축제,광주 동구 필문대로 309-0,기타문화관광지,910
6155,56,원각사,광주 동구 중앙로 197-0,종교성지,903
6156,57,티파니모텔,광주 동구 천변우로 401-5,모텔,864
6157,58,황토모텔,광주 동구 필문대로165번길 1-11,모텔,782
6158,59,전통문화관,광주 동구 의재로 222-0,교육시설,762
6159,60,헬로애니멀광주점,광주 동구 충장로 72-0,테마공원,740
6160,61,호텔반트,광주 동구 문화전당로23번길 12-1,모텔,732
6161,62,서석대,광주 동구,기타관광,720
6162,63,준모텔,광주 동구 동계천로43번길 17-0,모텔,691
6163,64,게스트하우스145,광주 동구 구성로194번길 19-0,호스텔,663
6164,65,미로센터,광주 동구 중앙로196번길 15-12,기타문화관광지,632
6165,66,와이즈파크충장로점,광주 동구 충장로 72-0,쇼핑몰,630
6166,67,바위클라이밍짐,광주 동구 예술길 31-15,기타레저스포츠,626
6167,68,리젠시모텔,광주 동구 양림로115번길 26-0,모텔,609
6168,69,금남로공원,광주 동구,도시공원,588
6169,70,예술의거리,광주 동구,기타쇼핑시설,491
6170,71,제2수원지,광주 동구,자연경관(하천/해양),479
6171,72,샤르망모텔,광주 동구 중앙로160번길 16-17,모텔,464
6172,72,너릿재공원,광주 동구,도시공원,464
6173,74,보성사,광주 동구 소태길 128-0,종교성지,459
6174,75,이끌림모텔,광주 동구 천변우로 409-6,모텔,442
6175,76,김냇과1관,광주 동구 구성로204번길 13-0,호스텔,429
6176,77,리버호텔,광주 동구 동명로 68-0,호텔,418
6177,78,한미쇼핑,광주 동구 제봉로 180-0,쇼핑몰,411
6178,79,S호텔,광주 동구 문화전당로35번길 12-8,모텔,383
6179,80,대명각모텔,광주 동구 남문로 694-12,모텔,372
6180,80,미즈프라자,광주 동구 중앙로 239-0,쇼핑몰,372
6181,82,무등산국립공원증심사지구탐방지원센터,광주 동구,기타관광,340
6182,83,윈드밀모텔,광주 동구 중앙로 150-8,모텔,330
6183,84,태양모텔,광주 동구 천변우로 475-0,모텔,300
6184,85,무등갤러리,광주 동구 예술길 18-1,전시시설,279
6185,86,컬쳐호텔람,광주 동구 서석로 89-0,호텔,270
6186,87,광주독립영화관,광주 동구 제봉로 96-0,공연시설,268
6187,88,광주비엔날레국립아시아문화전당,광주 동구 문화전당로 38-0,기타문화관광지,245
6188,89,스위밍차일드광주계림점,광주 동구 무등로 334-0,테마공원,244
6189,90,록키모텔,광주 동구 무등로307번길 6-6,모텔,235
6190,91,민들레소극장,광주 동구 동계천로 111-0,공연시설,225
6191,92,하우젠무인텔,광주 동구 문화전당로23번길 19-1,모텔,219
6192,93,너릿재옛길벚꽃길,광주 동구,기타관광,208
6193,94,호텔호사,광주 동구 중앙로160번길 28-7,모텔,200
6194,95,광주불교사,광주 동구 천변우로 485-1,기타쇼핑시설,193
6195,96,엔터모텔,광주 동구 천변우로 361-14,모텔,179
6196,97,우제길미술관,광주 동구 의재로 140-6,전시시설,176
6197,98,서경전자,광주 동구,기타쇼핑시설,172
6198,99,허브모텔,광주 동구 문화전당로23번길 30-0,모텔,168
6199,100,드영미술관,광주 동구 성촌길 6-0,전시시설,161
6200,1,광주패밀리랜드,광주 북구 우치로 677-0,테마공원,41823
6201,2,광주기아챔피언스필드,광주 북구 서림로 10-0,레저스포츠시설,41231
6202,3,광주각화농산물도매시장,광주 북구 동문대로 260-0,시장,36073
6203,4,말바우시장,광주 북구 서방로81번길 27-0,시장,25971
6204,5,국립광주과학관,광주 북구 첨단과기로 235-0,전시시설,22761
6205,6,광주호호수생태원,광주 북구,도시공원,17337
6206,7,광주비엔날레전시관,광주 북구 비엔날레로 111-0,전시시설,15131
6207,8,국립광주박물관,광주 북구 하서로 110-0,전시시설,14510
6208,9,어린이교통공원,광주 북구 임방울대로 877-0,도시공원,12986
6209,10,우치공원동물원,광주 북구 우치로 677-0,테마공원,11031
6210,11,원효사,광주 북구 무등로 1514-35,종교성지,9409
6211,12,CGV광주용봉,광주 북구 문화소통로 170-0,공연시설,8872
6212,13,광주디자인진흥원,광주 북구 첨단과기로176번길 27-0,전시시설,8489
6213,14,우치공원,광주 북구 우치로 677-0,도시공원,8483
6214,15,중외공원,광주 북구 하서로 52-0,도시공원,8349
6215,16,운암시장,광주 북구 대자로 87-0,시장,7689
6216,17,광주시립미술관,광주 북구 하서로 52-0,전시시설,7259
6217,18,메가박스전대,광주 북구 우치로 60-0,공연시설,7146
6218,19,무등산,광주 북구,자연경관(산),6256
6219,20,홈플러스동광주점,광주 북구 동문대로 200-0,대형마트,6148
6220,21,운암프라자,광주 북구 서강로 104-3,쇼핑몰,4876
6221,22,에이치원호텔,광주 북구 대자로106번길 10-6,호텔,4572
6222,23,광주자동차극장,광주 북구 우치로 649-0,공연시설,4473
6223,24,서방시장,광주 북구,시장,4386
6224,25,북구청소년수련관,광주 북구 대천로 86-0,육상레저스포츠,4309
6225,26,산동교친수공원,광주 북구,도시공원,4241
6226,27,광주시민의숲,광주 북구 추암로 190-0,도시공원,3931
6227,28,광주시민의숲야영장,광주 북구 추암로 190-0,캠핑,3858
6228,29,무등산장,광주 북구 무등로 1554-0,기타숙박,3542
6229,30,공구의거리,광주 북구,기타쇼핑시설,3360
6230,31,호텔여기어때광주역점,광주 북구 중흥로140번길 19-0,모텔,3291
6231,32,K호텔,광주 북구 중흥로 92-0,모텔,3212
6232,33,광주역사민속박물관,광주 북구 서하로 48-25,전시시설,3045
6233,34,스테이38호텔,광주 북구 무등로218번길 56-0,모텔,2904
6234,35,오픈박스광주양산점,광주 북구 하서로 210-0,기타쇼핑시설,2753
6235,36,와모텔,광주 북구 경열로 270-5,모텔,2610
6236,37,양산호수공원,광주 북구 하서로 309-0,도시공원,2601
6237,38,호텔세븐브릭스광주역점,광주 북구 경양로147번길 32-0,모텔,2527
6238,39,여기서자자,광주 북구 태봉로 68-1,모텔,2513
6239,40,카톡모텔,광주 북구 무등로 179-3,모텔,2465
6240,41,금농상회,광주 북구 동문대로 83-1,시장,2448
6241,42,아그네스모텔,광주 북구 저불로69번길 7-5,모텔,2387
6242,43,광주북구문화센터,광주 북구 하서로 299-0,기타문화관광지,2383
6243,44,호텔더스팟,광주 북구 앰코로 32-0,호텔,2365
6244,45,비엔날레호텔,광주 북구 대자로 104-0,모텔,2344
6245,46,호텔 야자광주첨단점,광주 북구 앰코로 18-0,모텔,2307
6246,47,여기조아호텔,광주 북구 중가로85번길 7-0,모텔,2251
6247,48,광주패밀리랜드카라반캠핑장,광주 북구 우치로 677-0,캠핑,2228
6248,49,쿡모텔,광주 북구 중흥로 75-0,모텔,2199
6249,50,오션호텔,광주 북구 설죽로217번길 30-10,모텔,2141
6250,51,대성타일위생도기,광주 북구 하남대로 547-0,기타쇼핑시설,2136
6251,52,두암시장,광주 북구 금녕길 23-0,시장,2077
6252,53,더자모텔,광주 북구 무등로180번길 9-15,모텔,2053
6253,54,이끌림비지니스호텔,광주 북구 자미로6번길 7-0,호텔,1941
6254,55,세종호텔,광주 북구 경양로165번길 30-0,모텔,1901
6255,56,첨단체육공원,광주 북구 임방울대로 877-0,도시공원,1879
6256,57,거기조아무인텔,광주 북구 경열로233번길 19-0,모텔,1875
6257,58,호텔야자광주역점,광주 북구 중흥로91번길 12-0,모텔,1853
6258,59,광주테크노파크가전로봇센터,광주 북구 첨단과기로 333-0,전시시설,1728
6259,60,수피아무인텔,광주 북구 중흥로91번길 19-0,모텔,1700
6260,61,지모텔,광주 북구 자미로10번길 5-0,모텔,1659
6261,62,NC백화점광주역점,광주 북구 경열로 249-0,백화점,1653
6262,63,광주시민의숲물놀이장,광주 북구 추암로 30-0,테마공원,1644
6263,64,거기조아모텔,광주 북구 중흥로83번길 11-0,모텔,1618
6264,65,호텔러브스토리,광주 북구 무등로218번길 38-0,모텔,1612
6265,66,다빈치모텔,광주 북구 저불로 55-0,모텔,1574
6266,67,남도향토음식박물관,광주 북구 설죽로 477-0,전시시설,1565
6267,67,제4수원지,광주 북구,자연경관(하천/해양),1565
6268,69,테마모텔,광주 북구 하남대로832번길 9-6,모텔,1559
6269,70,호텔더그랑,광주 북구 중가로75번길 18-0,모텔,1456
6270,71,광주패밀리랜드눈썰매장,광주 북구 우치로 677-0,육상레저스포츠,1397
6271,72,1번지무인호텔,광주 북구 면앙로155번길 13-0,모텔,1386
6272,73,패밀리스포츠파크,광주 북구 우치로 649-0,도시공원,1381
6273,74,광주어린이대공원,광주 북구 하서로 50-0,테마공원,1328
6274,75,플러스모텔,광주 북구 천변우로271번길 9-11,모텔,1255
6275,76,티파니모텔,광주 북구 앰코로 36-0,모텔,1242
6276,77,광주관광호텔,광주 북구 서하로183번길 56-0,호텔,1213
6277,78,무등야구장,광주 북구 서림로 10-0,레저스포츠시설,1208
6278,79,엔모텔,광주 북구 앰코로 30-0,모텔,1204
6279,80,드론공원,광주 북구,도시공원,1169
6280,81,싸이버파크,광주 북구 앰코로 34-0,모텔,1085
6281,81,각화저수지,광주 북구,자연경관(하천/해양),1085
6282,83,첨단대상파크골프장,광주 북구 추암로 190-0,육상레저스포츠,1039
6283,84,여기조아호텔,광주 북구 북문대로 13-0,모텔,1018
6284,85,나폴리모텔,광주 북구 자미로6번길 40-0,모텔,996
6285,86,호텔얌동광주점,광주 북구 동문대로213번길 11-0,호텔,993
6286,87,이끌림모텔,광주 북구 자미로10번길 14-0,모텔,979
6287,88,호텔거기조아,광주 북구 앰코로 42-0,모텔,963
6288,89,브이호텔거기조아,광주 북구 용두택지로 15-0,모텔,895
6289,90,충장사,광주 북구 송강로 13-0,종교성지,843
6290,91,롤러홀릭,광주 북구 서강로 104-3,육상레저스포츠,813
6291,92,중앙소방백화점,광주 북구 하남대로 769-0,기타쇼핑시설,777
6292,93,거징이쉼터,광주 북구,도시공원,754
6293,94,모텔아드리아,광주 북구 중흥로83번길 8-8,모텔,738
6294,95,신광사,광주 북구 삼정로66번길 42-10,종교성지,705
6295,96,한림모텔,광주 북구 밤실로 207-0,모텔,693
6296,97,젠틀맨호텔,광주 북구 경양로 160-0,모텔,651
6297,98,북구행복어울림센터,광주 북구 용봉로 105-0,기타문화관광지,650
6298,99,소풍무인호텔,광주 북구 북문대로 15-0,모텔,631
6299,100,설총산업,광주 북구 하남대로 837-0,기타쇼핑시설,611
6300,1,김대중컨벤션센터,광주 서구 상무누리로 30-0,전시시설,80110
6301,2,서부농수산물도매시장,광주 서구 매월2로 16-0,시장,56080
6302,3,광주양동시장,광주 서구 천변좌로 238-0,시장,48173
6303,4,세정아울렛,광주 서구 상무대로 773-0,쇼핑몰,47206
6304,5,홀리데이인광주호텔,광주 서구 상무누리로 55-0,호텔,39628
6305,6,유탑부티크호텔앤레지던스,광주 서구 시청로 53-0,호텔,29386
6306,7,금호월드,광주 서구 군분2로 54-0,쇼핑몰,25807
6307,8,광주아울렛,광주 서구 상무대로 627-0,쇼핑몰,24619
6308,9,운천저수지,광주 서구,자연경관(하천/해양),19645
6309,10,CGV광주상무,광주 서구 시청로 67-0,공연시설,17779
6310,11,라마다플라자광주호텔,광주 서구 상무자유로 149-0,호텔,16389
6311,12,상무시민공원,광주 서구 상무자유로 59-0,도시공원,16089
6312,13,메가박스광주상무본관,광주 서구 시청로60번길 21-6,공연시설,15663
6313,14,풍암호수공원,광주 서구 회재로 973-0,도시공원,15103
6314,15,광주월드컵경기장,광주 서구 금화로 240-0,레저스포츠시설,14986
6315,16,신세계백화점광주점,광주 서구 무진대로 932-0,백화점,13182
6316,17,CGV광주터미널,광주 서구 무진대로 904-0,공연시설,11497
6317,18,518기념문화센터,광주 서구 내방로 152-0,전시시설,10331
6318,19,풍암저수지,광주 서구 회재로 973-0,자연경관(하천/해양),8503
6319,20,CS호텔,광주 서구 상무평화로 128-0,호텔,8177
6320,21,무각사,광주 서구 운천로 230-0,종교성지,7430
6321,22,이마트광주점,광주 서구 죽봉대로 61-0,대형마트,7239
6322,23,5.18기념공원,광주 서구 상무민주로 61-0,도시공원,7198
6323,24,유스퀘어문화관,광주 서구 무진대로 904-0,기타문화관광지,6680
6324,25,두바이호텔,광주 서구 상무번영로 47-0,호텔,6515
6325,26,롯데마트맥스상무점,광주 서구 시청로 40-0,대형마트,5776
6326,27,광주야외음악당,광주 서구 내방로 111-0,공연시설,5186
6327,28,피렌체관광호텔,광주 서구 상무중앙로38번길 5-8,호텔,4467
